train_loss,val_loss,val_dice,val_fpr
0.6672991639375687,0.6403330492973328,0.40068306746840565,0.24513077897130833
0.6423234802484512,0.6371384406089783,0.39200634220846725,0.19991421135234344
0.6412122422456741,0.6260974144935608,0.4105983833142255,0.2202708533844881
0.6362751370668411,0.6242494106292724,0.4071190701011485,0.2009956083108466
0.6373403614759445,0.6179312968254089,0.4091483988963013,0.187504138254015
