train_loss,val_loss,val_dice,val_fpr
0.8530094981193542,0.7988919377326965,0.2789308648364609,0.2593190452327331
0.8008981585502625,0.7730248689651489,0.26518297047594863,0.1310080412774251
0.7906888067722321,0.7753747940063477,0.2684230789200231,0.20190554128231905
0.78872709274292,0.7683430075645447,0.26763032767340744,0.13443975554151663
0.7793429285287857,0.7708312511444092,0.25848506034619706,0.11823279913710452
