train_loss,val_loss,val_dice,val_fpr
0.9049086372057596,0.9024911522865295,0.0,0.0
0.8934004108111063,0.8894093036651611,0.18939859152841898,0.11770169417628779
0.8817241787910461,0.8714655637741089,0.19863616717998242,0.23548782480733374
0.8664899865786234,0.856144368648529,0.20152263997548409,0.28479599062950156
0.858573834101359,0.848755955696106,0.2015612489979386,0.32054257231486477
