train_loss,val_loss,val_dice,val_fpr
0.8978022336959839,0.8919534087181091,0.039637814220235615,0.01330282725931987
0.8825289011001587,0.8721632957458496,0.19704593133157336,0.21690090973411533
0.8689175248146057,0.8551178574562073,0.2022711857563863,0.2935474206016954
0.8584407965342203,0.8471678495407104,0.20281965468693158,0.3246227597093081
0.8545704881350199,0.8444243669509888,0.2027421167120733,0.3385057471255148
