train_loss,val_loss,val_dice,val_fpr
0.838350647687912,0.7776508331298828,0.2802190265366488,0.2205756396943685
0.7947360575199127,0.7669268488883972,0.2768741147088292,0.18548906233157053
0.7943804234266281,0.7635702729225159,0.27239878857240013,0.1438863731515283
0.7857814610004425,0.7631632685661316,0.2685915608356669,0.13280554676260514
0.7851244926452636,0.7620208978652954,0.2709219282021621,0.1383430300949478
