epoch,tr_loss,vl_loss,dice,fpr,prec,rec
104,0.4447,0.8672,0.2968,0.0218,0.4288,0.3096
105,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
106,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
107,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
108,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
109,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
110,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
111,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
112,0.4447,0.8672,0.2969,0.0218,0.4288,0.3096
113,0.4446,0.8672,0.2969,0.0218,0.4288,0.3096
114,0.4446,0.8672,0.2969,0.0218,0.4288,0.3097
115,0.4446,0.8672,0.2969,0.0218,0.4288,0.3096
116,0.4446,0.8672,0.2969,0.0218,0.4288,0.3097
117,0.4446,0.8672,0.2969,0.0218,0.4288,0.3097
118,0.4446,0.8671,0.2969,0.0218,0.4288,0.3097
119,0.4446,0.8671,0.2969,0.0218,0.4288,0.3097
120,0.4446,0.8671,0.2969,0.0218,0.4288,0.3097
121,0.4446,0.8671,0.2969,0.0218,0.4288,0.3097
122,0.4446,0.8671,0.2969,0.0218,0.4288,0.3097
123,0.4446,0.8671,0.2969,0.0218,0.4288,0.3097
124,0.4446,0.8671,0.2969,0.0218,0.4287,0.3097
125,0.4446,0.8671,0.2969,0.0218,0.4287,0.3097
126,0.4446,0.8671,0.2969,0.0218,0.4287,0.3097
127,0.4446,0.8671,0.2969,0.0218,0.4287,0.3097
128,0.4446,0.8671,0.2969,0.0218,0.4287,0.3097
129,0.4446,0.8671,0.2969,0.0218,0.4287,0.3098
130,0.4446,0.8671,0.2969,0.0218,0.4287,0.3098
131,0.4446,0.8671,0.2969,0.0218,0.4287,0.3098
132,0.4446,0.8671,0.2969,0.0218,0.4287,0.3098
133,0.4445,0.8671,0.2969,0.0218,0.4287,0.3098
134,0.4445,0.8671,0.2969,0.0218,0.4287,0.3097
135,0.4445,0.8671,0.2969,0.0218,0.4287,0.3097
136,0.4445,0.8671,0.2969,0.0218,0.4287,0.3097
137,0.4445,0.8671,0.2969,0.0218,0.4287,0.3097
138,0.4445,0.8671,0.2969,0.0218,0.4287,0.3097
139,0.4445,0.8671,0.2969,0.0218,0.4287,0.3097
140,0.4445,0.8671,0.2969,0.0218,0.4286,0.3097
141,0.4445,0.8671,0.2969,0.0218,0.4286,0.3097
142,0.4445,0.8671,0.2969,0.0218,0.4287,0.3098
143,0.4445,0.8671,0.2969,0.0218,0.4287,0.3098
144,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
145,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
146,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
147,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
148,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
149,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
150,0.4445,0.8671,0.2969,0.0218,0.4286,0.3098
151,0.4445,0.8671,0.2969,0.0218,0.4285,0.3098
152,0.4444,0.8671,0.2969,0.0218,0.4285,0.3098
153,0.4444,0.8671,0.2969,0.0218,0.4285,0.3097
154,0.4444,0.8671,0.2969,0.0218,0.4285,0.3098
155,0.4444,0.8671,0.2969,0.0218,0.4285,0.3098
156,0.4444,0.8671,0.2969,0.0218,0.4285,0.3098
157,0.4444,0.8671,0.2969,0.0218,0.4285,0.3099
158,0.4444,0.8671,0.2969,0.0218,0.4285,0.3098
159,0.4444,0.8671,0.2969,0.0218,0.4285,0.3099
160,0.4444,0.8671,0.2969,0.0218,0.4285,0.3099
161,0.4444,0.8671,0.2969,0.0218,0.4285,0.3099
162,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
163,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
164,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
165,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
166,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
167,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
168,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
169,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
170,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
171,0.4444,0.8671,0.2970,0.0218,0.4285,0.3100
172,0.4443,0.8671,0.2970,0.0218,0.4284,0.3100
173,0.4443,0.8671,0.2970,0.0218,0.4284,0.3100
174,0.4443,0.8671,0.2970,0.0218,0.4284,0.3100
175,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
176,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
177,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
178,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
179,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
180,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
181,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
182,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
183,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
184,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
185,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
186,0.4443,0.8670,0.2970,0.0218,0.4284,0.3100
187,0.4443,0.8670,0.2971,0.0218,0.4284,0.3101
188,0.4443,0.8670,0.2971,0.0218,0.4284,0.3101
189,0.4443,0.8670,0.2971,0.0218,0.4284,0.3101
190,0.4443,0.8670,0.2971,0.0218,0.4284,0.3101
191,0.4443,0.8670,0.2971,0.0218,0.4284,0.3101
192,0.4442,0.8670,0.2971,0.0218,0.4284,0.3101
193,0.4442,0.8670,0.2971,0.0218,0.4284,0.3101
194,0.4442,0.8670,0.2971,0.0218,0.4284,0.3101
195,0.4442,0.8670,0.2971,0.0218,0.4283,0.3101
196,0.4442,0.8670,0.2971,0.0218,0.4283,0.3101
197,0.4442,0.8670,0.2971,0.0218,0.4283,0.3101
198,0.4442,0.8670,0.2971,0.0218,0.4283,0.3101
199,0.4442,0.8670,0.2971,0.0218,0.4283,0.3101
200,0.4442,0.8670,0.2971,0.0218,0.4283,0.3101
