epoch,tr_loss,vl_loss,dice,fpr,prec,rec
96,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
97,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
98,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
99,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
100,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
101,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
102,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
103,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
104,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
105,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
106,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
107,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
108,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
109,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
110,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
111,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
112,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
113,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
114,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
115,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
116,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
117,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
118,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
119,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
120,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
121,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
122,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
123,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
124,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
125,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
126,0.3565,0.9214,0.2780,0.0247,0.3072,0.3441
127,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
128,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
129,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
130,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
131,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
132,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
133,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
134,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
135,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
136,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
137,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
138,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
139,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
140,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
141,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
142,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
143,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
144,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
145,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
146,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
147,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
148,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
149,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
150,0.3564,0.9214,0.2779,0.0247,0.3072,0.3441
151,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
152,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
153,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
154,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
155,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
156,0.3564,0.9214,0.2780,0.0247,0.3072,0.3441
157,0.3563,0.9214,0.2780,0.0247,0.3072,0.3441
158,0.3563,0.9214,0.2780,0.0247,0.3072,0.3441
159,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
160,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
161,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
162,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
163,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
164,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
165,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
166,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
167,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
168,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
169,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
170,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
171,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
172,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
173,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
174,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
175,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
176,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
177,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
178,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
179,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
180,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
181,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
182,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
183,0.3563,0.9214,0.2779,0.0247,0.3072,0.3441
184,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
185,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
186,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
187,0.3563,0.9214,0.2779,0.0247,0.3072,0.3440
188,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
189,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
190,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
191,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
192,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
193,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
194,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
195,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
196,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
197,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
198,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
199,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
200,0.3562,0.9214,0.2779,0.0247,0.3072,0.3440
